"Utility Type","Utility Name","Year","Ag & Water Pump","Commercial Building","Commercial Other","Industry","Mining & Construction","Residential","Streetlight","Total Usage"
"Publicly owned utility","Lassen Municipal Utility District","1991","       6.901287","      41.244100","      12.573933","       0.000000","       0.000000","      65.291117","       0.677576","     126.688013"
"Publicly owned utility","Lassen Municipal Utility District","1992","       6.433047","      40.707103","      12.538839","       0.000000","       0.000000","      62.585000","       0.635011","     122.899000"
"Publicly owned utility","Lassen Municipal Utility District","1993","       3.128539","      43.881001","      13.380084","       0.000000","       0.000000","      66.958000","       0.426376","     127.774000"
"Publicly owned utility","Lassen Municipal Utility District","1994","       4.815568","      46.287863","      15.086035","       0.000000","       0.000000","      66.171000","       0.350534","     132.711000"
"Publicly owned utility","Lassen Municipal Utility District","1995","       1.967573","      43.459070","      14.512304","       0.000000","       0.000000","      65.954000","       0.340052","     126.232999"
"Publicly owned utility","Lassen Municipal Utility District","1996","       2.708471","      48.301742","      13.626460","       0.000000","       0.000000","      66.739000","       0.375328","     131.751001"
"Publicly owned utility","Lassen Municipal Utility District","1997","       3.475735","      48.118189","      13.351709","       0.000000","       0.000000","      68.638000","       0.368367","     133.952000"
"Publicly owned utility","Lassen Municipal Utility District","1998","       3.065656","      48.243603","      12.579145","       0.000000","       0.000000","      70.979000","       0.375596","     135.243000"
"Publicly owned utility","Lassen Municipal Utility District","1999","       3.179291","      49.514438","      12.001490","       0.000000","       0.000000","      71.821000","       0.392781","     136.909000"
"Publicly owned utility","Lassen Municipal Utility District","2000","       3.840244","      51.147742","      12.020356","       0.000000","       0.000000","      73.789000","       0.401658","     141.199000"
"Publicly owned utility","Lassen Municipal Utility District","2001","       4.210885","      48.423110","      10.236217","       0.000000","       0.000000","      65.756000","       0.388787","     129.014999"
